council_area_code,council_area_name,year,age,sex,population
S12000030,Stirling,2024,46,male,503
S12000030,Stirling,2024,47,male,529
S12000030,Stirling,2024,48,male,565
S12000030,Stirling,2024,49,male,516
S12000030,Stirling,2024,50,male,511
S12000030,Stirling,2024,51,male,541
S12000030,Stirling,2024,52,male,582
S12000030,Stirling,2024,53,male,657
S12000030,Stirling,2024,54,male,649
S12000030,Stirling,2024,55,male,672
S12000030,Stirling,2024,56,male,688
S12000030,Stirling,2024,57,male,667
S12000030,Stirling,2024,58,male,657
S12000030,Stirling,2024,59,male,748
S12000030,Stirling,2024,60,male,667
S12000030,Stirling,2024,61,male,658
S12000030,Stirling,2024,62,male,612
S12000030,Stirling,2024,63,male,587
S12000030,Stirling,2024,64,male,604
S12000030,Stirling,2024,65,male,607
S12000030,Stirling,2024,66,male,578
S12000030,Stirling,2024,67,male,534
S12000030,Stirling,2024,68,male,478
S12000030,Stirling,2024,69,male,471
S12000030,Stirling,2024,70,male,464
S12000030,Stirling,2024,71,male,456
S12000030,Stirling,2024,72,male,450
S12000030,Stirling,2024,73,male,458
S12000030,Stirling,2024,74,male,424
S12000030,Stirling,2024,75,male,445
S12000030,Stirling,2024,76,male,424
S12000030,Stirling,2024,77,male,507
S12000030,Stirling,2024,78,male,368
S12000030,Stirling,2024,79,male,282
S12000030,Stirling,2024,80,male,306
S12000030,Stirling,2024,81,male,265
S12000030,Stirling,2024,82,male,224
S12000030,Stirling,2024,83,male,182
S12000030,Stirling,2024,84,male,200
S12000030,Stirling,2024,85,male,177
S12000030,Stirling,2024,86,male,132
S12000030,Stirling,2024,87,male,139
S12000030,Stirling,2024,88,male,100
S12000030,Stirling,2024,89,male,103
S12000030,Stirling,2024,90,male,310
S12000033,Aberdeen City,2024,0,all,1994
S12000033,Aberdeen City,2024,1,all,2023
S12000033,Aberdeen City,2024,2,all,2181
S12000033,Aberdeen City,2024,3,all,2181
S12000033,Aberdeen City,2024,4,all,2295
S12000033,Aberdeen City,2024,5,all,2494
S12000033,Aberdeen City,2024,6,all,2402
S12000033,Aberdeen City,2024,7,all,2529
S12000033,Aberdeen City,2024,8,all,2605
S12000033,Aberdeen City,2024,9,all,2501
S12000033,Aberdeen City,2024,10,all,2524
S12000033,Aberdeen City,2024,11,all,2415
S12000033,Aberdeen City,2024,12,all,2500
S12000033,Aberdeen City,2024,13,all,2466
S12000033,Aberdeen City,2024,14,all,2395
S12000033,Aberdeen City,2024,15,all,2208
S12000033,Aberdeen City,2024,16,all,2298
S12000033,Aberdeen City,2024,17,all,2306
S12000033,Aberdeen City,2024,18,all,2261
S12000033,Aberdeen City,2024,19,all,2525
S12000033,Aberdeen City,2024,20,all,3305
S12000033,Aberdeen City,2024,21,all,4250
S12000033,Aberdeen City,2024,22,all,3461
S12000033,Aberdeen City,2024,23,all,3911
S12000033,Aberdeen City,2024,24,all,3919
S12000033,Aberdeen City,2024,25,all,3825
S12000033,Aberdeen City,2024,26,all,3509
S12000033,Aberdeen City,2024,27,all,3810
S12000033,Aberdeen City,2024,28,all,3538
S12000033,Aberdeen City,2024,29,all,3368
S12000033,Aberdeen City,2024,30,all,3667
S12000033,Aberdeen City,2024,31,all,3557
S12000033,Aberdeen City,2024,32,all,3495
S12000033,Aberdeen City,2024,33,all,3761
S12000033,Aberdeen City,2024,34,all,3716
S12000033,Aberdeen City,2024,35,all,3643
S12000033,Aberdeen City,2024,36,all,3695
S12000033,Aberdeen City,2024,37,all,3615
S12000033,Aberdeen City,2024,38,all,3506
S12000033,Aberdeen City,2024,39,all,3587
S12000033,Aberdeen City,2024,40,all,3437
S12000033,Aberdeen City,2024,41,all,3505
S12000033,Aberdeen City,2024,42,all,3320
S12000033,Aberdeen City,2024,43,all,3214
S12000033,Aberdeen City,2024,44,all,3259
S12000033,Aberdeen City,2024,45,all,3022
S12000033,Aberdeen City,2024,46,all,2730
S12000033,Aberdeen City,2024,47,all,2776
S12000033,Aberdeen City,2024,48,all,2772
S12000033,Aberdeen City,2024,49,all,2711
S12000033,Aberdeen City,2024,50,all,2655
S12000033,Aberdeen City,2024,51,all,2814
S12000033,Aberdeen City,2024,52,all,2797
S12000033,Aberdeen City,2024,53,all,2826
S12000033,Aberdeen City,2024,54,all,2721
S12000033,Aberdeen City,2024,55,all,2802
S12000033,Aberdeen City,2024,56,all,2689
S12000033,Aberdeen City,2024,57,all,2750
S12000033,Aberdeen City,2024,58,all,2674
S12000033,Aberdeen City,2024,59,all,2772
S12000033,Aberdeen City,2024,60,all,2865
S12000033,Aberdeen City,2024,61,all,2806
S12000033,Aberdeen City,2024,62,all,2654
S12000033,Aberdeen City,2024,63,all,2495
S12000033,Aberdeen City,2024,64,all,2559
S12000033,Aberdeen City,2024,65,all,2568
S12000033,Aberdeen City,2024,66,all,2548
S12000033,Aberdeen City,2024,67,all,2285
S12000033,Aberdeen City,2024,68,all,2229
S12000033,Aberdeen City,2024,69,all,2199
S12000033,Aberdeen City,2024,70,all,2085
S12000033,Aberdeen City,2024,71,all,1904
S12000033,Aberdeen City,2024,72,all,1907
S12000033,Aberdeen City,2024,73,all,1848
S12000033,Aberdeen City,2024,74,all,1793
S12000033,Aberdeen City,2024,75,all,1900
S12000033,Aberdeen City,2024,76,all,1780
S12000033,Aberdeen City,2024,77,all,2009
S12000033,Aberdeen City,2024,78,all,1376
S12000033,Aberdeen City,2024,79,all,1157
S12000033,Aberdeen City,2024,80,all,1105
S12000033,Aberdeen City,2024,81,all,1143
S12000033,Aberdeen City,2024,82,all,1092
S12000033,Aberdeen City,2024,83,all,908
S12000033,Aberdeen City,2024,84,all,901
S12000033,Aberdeen City,2024,85,all,782
S12000033,Aberdeen City,2024,86,all,778
S12000033,Aberdeen City,2024,87,all,670
S12000033,Aberdeen City,2024,88,all,602
S12000033,Aberdeen City,2024,89,all,504
S12000033,Aberdeen City,2024,90,all,1841
S12000033,Aberdeen City,2024,0,female,976
S12000033,Aberdeen City,2024,1,female,1000
S12000033,Aberdeen City,2024,2,female,1061
S12000033,Aberdeen City,2024,3,female,1040
S12000033,Aberdeen City,2024,4,female,1130
S12000033,Aberdeen City,2024,5,female,1221
S12000033,Aberdeen City,2024,6,female,1153
S12000033,Aberdeen City,2024,7,female,1246
S12000033,Aberdeen City,2024,8,female,1272
S12000033,Aberdeen City,2024,9,female,1190
S12000033,Aberdeen City,2024,10,female,1241
S12000033,Aberdeen City,2024,11,female,1189
S12000033,Aberdeen City,2024,12,female,1253
S12000033,Aberdeen City,2024,13,female,1169
S12000033,Aberdeen City,2024,14,female,1175
S12000033,Aberdeen City,2024,15,female,1074
S12000033,Aberdeen City,2024,16,female,1161
S12000033,Aberdeen City,2024,17,female,1165
S12000033,Aberdeen City,2024,18,female,1138
S12000033,Aberdeen City,2024,19,female,1381
S12000033,Aberdeen City,2024,20,female,1872
S12000033,Aberdeen City,2024,21,female,2379
S12000033,Aberdeen City,2024,22,female,1833
S12000033,Aberdeen City,2024,23,female,2076
S12000033,Aberdeen City,2024,24,female,2013
S12000033,Aberdeen City,2024,25,female,1938
S12000033,Aberdeen City,2024,26,female,1788
S12000033,Aberdeen City,2024,27,female,1991
S12000033,Aberdeen City,2024,28,female,1772
S12000033,Aberdeen City,2024,29,female,1717
S12000033,Aberdeen City,2024,30,female,1851
S12000033,Aberdeen City,2024,31,female,1781
S12000033,Aberdeen City,2024,32,female,1781
S12000033,Aberdeen City,2024,33,female,1928
S12000033,Aberdeen City,2024,34,female,1879
S12000033,Aberdeen City,2024,35,female,1765
S12000033,Aberdeen City,2024,36,female,1878
S12000033,Aberdeen City,2024,37,female,1789
S12000033,Aberdeen City,2024,38,female,1799
S12000033,Aberdeen City,2024,39,female,1842
S12000033,Aberdeen City,2024,40,female,1676
S12000033,Aberdeen City,2024,41,female,1768
S12000033,Aberdeen City,2024,42,female,1643
S12000033,Aberdeen City,2024,43,female,1608
S12000033,Aberdeen City,2024,44,female,1619
S12000033,Aberdeen City,2024,45,female,1446
S12000033,Aberdeen City,2024,46,female,1364
S12000033,Aberdeen City,2024,47,female,1332
S12000033,Aberdeen City,2024,48,female,1344
S12000033,Aberdeen City,2024,49,female,1322
S12000033,Aberdeen City,2024,50,female,1312
S12000033,Aberdeen City,2024,51,female,1384
S12000033,Aberdeen City,2024,52,female,1405
S12000033,Aberdeen City,2024,53,female,1412
S12000033,Aberdeen City,2024,54,female,1375
S12000033,Aberdeen City,2024,55,female,1449
S12000033,Aberdeen City,2024,56,female,1333
S12000033,Aberdeen City,2024,57,female,1302
S12000033,Aberdeen City,2024,58,female,1355
S12000033,Aberdeen City,2024,59,female,1430
S12000033,Aberdeen City,2024,60,female,1470
S12000033,Aberdeen City,2024,61,female,1363
S12000033,Aberdeen City,2024,62,female,1363
S12000033,Aberdeen City,2024,63,female,1284
S12000033,Aberdeen City,2024,64,female,1324
S12000033,Aberdeen City,2024,65,female,1294
S12000033,Aberdeen City,2024,66,female,1292
S12000033,Aberdeen City,2024,67,female,1172
S12000033,Aberdeen City,2024,68,female,1123
S12000033,Aberdeen City,2024,69,female,1137
S12000033,Aberdeen City,2024,70,female,1046
S12000033,Aberdeen City,2024,71,female,979
S12000033,Aberdeen City,2024,72,female,980
S12000033,Aberdeen City,2024,73,female,937
S12000033,Aberdeen City,2024,74,female,949
S12000033,Aberdeen City,2024,75,female,1008
S12000033,Aberdeen City,2024,76,female,936
S12000033,Aberdeen City,2024,77,female,1118
S12000033,Aberdeen City,2024,78,female,752
S12000033,Aberdeen City,2024,79,female,644
S12000033,Aberdeen City,2024,80,female,618
S12000033,Aberdeen City,2024,81,female,641
S12000033,Aberdeen City,2024,82,female,626
S12000033,Aberdeen City,2024,83,female,563
S12000033,Aberdeen City,2024,84,female,532
S12000033,Aberdeen City,2024,85,female,506
S12000033,Aberdeen City,2024,86,female,466
S12000033,Aberdeen City,2024,87,female,416
S12000033,Aberdeen City,2024,88,female,409
S12000033,Aberdeen City,2024,89,female,326
S12000033,Aberdeen City,2024,90,female,1171
S12000033,Aberdeen City,2024,0,male,1018
S12000033,Aberdeen City,2024,1,male,1023
S12000033,Aberdeen City,2024,2,male,1120
S12000033,Aberdeen City,2024,3,male,1141
S12000033,Aberdeen City,2024,4,male,1165
S12000033,Aberdeen City,2024,5,male,1273
S12000033,Aberdeen City,2024,6,male,1249
S12000033,Aberdeen City,2024,7,male,1283
S12000033,Aberdeen City,2024,8,male,1333
S12000033,Aberdeen City,2024,9,male,1311
S12000033,Aberdeen City,2024,10,male,1283
S12000033,Aberdeen City,2024,11,male,1226
S12000033,Aberdeen City,2024,12,male,1247
S12000033,Aberdeen City,2024,13,male,1297
S12000033,Aberdeen City,2024,14,male,1220
S12000033,Aberdeen City,2024,15,male,1134
S12000033,Aberdeen City,2024,16,male,1137
S12000033,Aberdeen City,2024,17,male,1141
S12000033,Aberdeen City,2024,18,male,1123
S12000033,Aberdeen City,2024,19,male,1144
S12000033,Aberdeen City,2024,20,male,1433
S12000033,Aberdeen City,2024,21,male,1871
S12000033,Aberdeen City,2024,22,male,1628
S12000033,Aberdeen City,2024,23,male,1835
S12000033,Aberdeen City,2024,24,male,1906
S12000033,Aberdeen City,2024,25,male,1887
S12000033,Aberdeen City,2024,26,male,1721
S12000033,Aberdeen City,2024,27,male,1819
S12000033,Aberdeen City,2024,28,male,1766
S12000033,Aberdeen City,2024,29,male,1651
S12000033,Aberdeen City,2024,30,male,1816
S12000033,Aberdeen City,2024,31,male,1776
S12000033,Aberdeen City,2024,32,male,1714
S12000033,Aberdeen City,2024,33,male,1833
S12000033,Aberdeen City,2024,34,male,1837
S12000033,Aberdeen City,2024,35,male,1878
S12000033,Aberdeen City,2024,36,male,1817
S12000033,Aberdeen City,2024,37,male,1826
S12000033,Aberdeen City,2024,38,male,1707
S12000033,Aberdeen City,2024,39,male,1745
S12000033,Aberdeen City,2024,40,male,1761
S12000033,Aberdeen City,2024,41,male,1737
S12000033,Aberdeen City,2024,42,male,1677
S12000033,Aberdeen City,2024,43,male,1606
S12000033,Aberdeen City,2024,44,male,1640
S12000033,Aberdeen City,2024,45,male,1576
S12000033,Aberdeen City,2024,46,male,1366
S12000033,Aberdeen City,2024,47,male,1444
S12000033,Aberdeen City,2024,48,male,1428
S12000033,Aberdeen City,2024,49,male,1389
S12000033,Aberdeen City,2024,50,male,1343
S12000033,Aberdeen City,2024,51,male,1430
S12000033,Aberdeen City,2024,52,male,1392
S12000033,Aberdeen City,2024,53,male,1414
S12000033,Aberdeen City,2024,54,male,1346
S12000033,Aberdeen City,2024,55,male,1353
S12000033,Aberdeen City,2024,56,male,1356
S12000033,Aberdeen City,2024,57,male,1448
S12000033,Aberdeen City,2024,58,male,1319
S12000033,Aberdeen City,2024,59,male,1342
S12000033,Aberdeen City,2024,60,male,1395
S12000033,Aberdeen City,2024,61,male,1443
S12000033,Aberdeen City,2024,62,male,1291
S12000033,Aberdeen City,2024,63,male,1211
S12000033,Aberdeen City,2024,64,male,1235
S12000033,Aberdeen City,2024,65,male,1274
S12000033,Aberdeen City,2024,66,male,1256
S12000033,Aberdeen City,2024,67,male,1113
S12000033,Aberdeen City,2024,68,male,1106
S12000033,Aberdeen City,2024,69,male,1062
S12000033,Aberdeen City,2024,70,male,1039
S12000033,Aberdeen City,2024,71,male,925
S12000033,Aberdeen City,2024,72,male,927
S12000033,Aberdeen City,2024,73,male,911
S12000033,Aberdeen City,2024,74,male,844
S12000033,Aberdeen City,2024,75,male,892
S12000033,Aberdeen City,2024,76,male,844
S12000033,Aberdeen City,2024,77,male,891
S12000033,Aberdeen City,2024,78,male,624
S12000033,Aberdeen City,2024,79,male,513
S12000033,Aberdeen City,2024,80,male,487
S12000033,Aberdeen City,2024,81,male,502
S12000033,Aberdeen City,2024,82,male,466
S12000033,Aberdeen City,2024,83,male,345
S12000033,Aberdeen City,2024,84,male,369
S12000033,Aberdeen City,2024,85,male,276
S12000033,Aberdeen City,2024,86,male,312
S12000033,Aberdeen City,2024,87,male,254
S12000033,Aberdeen City,2024,88,male,193
S12000033,Aberdeen City,2024,89,male,178
S12000033,Aberdeen City,2024,90,male,670
S12000034,Aberdeenshire,2024,0,all,2022
S12000034,Aberdeenshire,2024,1,all,2216
S12000034,Aberdeenshire,2024,2,all,2435
S12000034,Aberdeenshire,2024,3,all,2531
S12000034,Aberdeenshire,2024,4,all,2666
S12000034,Aberdeenshire,2024,5,all,2908
S12000034,Aberdeenshire,2024,6,all,3141
S12000034,Aberdeenshire,2024,7,all,2920
S12000034,Aberdeenshire,2024,8,all,3370
S12000034,Aberdeenshire,2024,9,all,3191
S12000034,Aberdeenshire,2024,10,all,3318
S12000034,Aberdeenshire,2024,11,all,3260
S12000034,Aberdeenshire,2024,12,all,3415
S12000034,Aberdeenshire,2024,13,all,3318
S12000034,Aberdeenshire,2024,14,all,3531
S12000034,Aberdeenshire,2024,15,all,3338
S12000034,Aberdeenshire,2024,16,all,3256
S12000034,Aberdeenshire,2024,17,all,3154
S12000034,Aberdeenshire,2024,18,all,3029
S12000034,Aberdeenshire,2024,19,all,2564
S12000034,Aberdeenshire,2024,20,all,2112
S12000034,Aberdeenshire,2024,21,all,2217
S12000034,Aberdeenshire,2024,22,all,2108
S12000034,Aberdeenshire,2024,23,all,2165
S12000034,Aberdeenshire,2024,24,all,2147
S12000034,Aberdeenshire,2024,25,all,2159
S12000034,Aberdeenshire,2024,26,all,1972
S12000034,Aberdeenshire,2024,27,all,2174
S12000034,Aberdeenshire,2024,28,all,2189
S12000034,Aberdeenshire,2024,29,all,2292
S12000034,Aberdeenshire,2024,30,all,2586
S12000034,Aberdeenshire,2024,31,all,2745
S12000034,Aberdeenshire,2024,32,all,2903
S12000034,Aberdeenshire,2024,33,all,3121
S12000034,Aberdeenshire,2024,34,all,3074
S12000034,Aberdeenshire,2024,35,all,3244
S12000034,Aberdeenshire,2024,36,all,3326
S12000034,Aberdeenshire,2024,37,all,3271
S12000034,Aberdeenshire,2024,38,all,3455
S12000034,Aberdeenshire,2024,39,all,3517
S12000034,Aberdeenshire,2024,40,all,3521
S12000034,Aberdeenshire,2024,41,all,3506
S12000034,Aberdeenshire,2024,42,all,3464
S12000034,Aberdeenshire,2024,43,all,3643
S12000034,Aberdeenshire,2024,44,all,3539
S12000034,Aberdeenshire,2024,45,all,3522
S12000034,Aberdeenshire,2024,46,all,3286
S12000034,Aberdeenshire,2024,47,all,3323
S12000034,Aberdeenshire,2024,48,all,3354
S12000034,Aberdeenshire,2024,49,all,3442
S12000034,Aberdeenshire,2024,50,all,3654
S12000034,Aberdeenshire,2024,51,all,3804
S12000034,Aberdeenshire,2024,52,all,3843
S12000034,Aberdeenshire,2024,53,all,4161
S12000034,Aberdeenshire,2024,54,all,4077
S12000034,Aberdeenshire,2024,55,all,4096
S12000034,Aberdeenshire,2024,56,all,4052
S12000034,Aberdeenshire,2024,57,all,4104
S12000034,Aberdeenshire,2024,58,all,4042
S12000034,Aberdeenshire,2024,59,all,4114
S12000034,Aberdeenshire,2024,60,all,4199
S12000034,Aberdeenshire,2024,61,all,4120
S12000034,Aberdeenshire,2024,62,all,3920
S12000034,Aberdeenshire,2024,63,all,3663
S12000034,Aberdeenshire,2024,64,all,3605
S12000034,Aberdeenshire,2024,65,all,3508
S12000034,Aberdeenshire,2024,66,all,3490
S12000034,Aberdeenshire,2024,67,all,3424
S12000034,Aberdeenshire,2024,68,all,3380
S12000034,Aberdeenshire,2024,69,all,3232
S12000034,Aberdeenshire,2024,70,all,3160
S12000034,Aberdeenshire,2024,71,all,2894
S12000034,Aberdeenshire,2024,72,all,2842
S12000034,Aberdeenshire,2024,73,all,2851
S12000034,Aberdeenshire,2024,74,all,2755
S12000034,Aberdeenshire,2024,75,all,2899
S12000034,Aberdeenshire,2024,76,all,2884
S12000034,Aberdeenshire,2024,77,all,2948
S12000034,Aberdeenshire,2024,78,all,2189
S12000034,Aberdeenshire,2024,79,all,1879
S12000034,Aberdeenshire,2024,80,all,1884
S12000034,Aberdeenshire,2024,81,all,1675
S12000034,Aberdeenshire,2024,82,all,1540
S12000034,Aberdeenshire,2024,83,all,1266
S12000034,Aberdeenshire,2024,84,all,1233
S12000034,Aberdeenshire,2024,85,all,1092
S12000034,Aberdeenshire,2024,86,all,1011
S12000034,Aberdeenshire,2024,87,all,857
S12000034,Aberdeenshire,2024,88,all,757
S12000034,Aberdeenshire,2024,89,all,621
S12000034,Aberdeenshire,2024,90,all,2395
S12000034,Aberdeenshire,2024,0,female,996
S12000034,Aberdeenshire,2024,1,female,1072
S12000034,Aberdeenshire,2024,2,female,1241
S12000034,Aberdeenshire,2024,3,female,1212
S12000034,Aberdeenshire,2024,4,female,1299
S12000034,Aberdeenshire,2024,5,female,1404
S12000034,Aberdeenshire,2024,6,female,1553
S12000034,Aberdeenshire,2024,7,female,1414
S12000034,Aberdeenshire,2024,8,female,1638
S12000034,Aberdeenshire,2024,9,female,1566
S12000034,Aberdeenshire,2024,10,female,1613
S12000034,Aberdeenshire,2024,11,female,1559
S12000034,Aberdeenshire,2024,12,female,1647
S12000034,Aberdeenshire,2024,13,female,1630
S12000034,Aberdeenshire,2024,14,female,1759
S12000034,Aberdeenshire,2024,15,female,1640
S12000034,Aberdeenshire,2024,16,female,1550
S12000034,Aberdeenshire,2024,17,female,1511
S12000034,Aberdeenshire,2024,18,female,1444
S12000034,Aberdeenshire,2024,19,female,1150
S12000034,Aberdeenshire,2024,20,female,931
S12000034,Aberdeenshire,2024,21,female,1005
S12000034,Aberdeenshire,2024,22,female,955
S12000034,Aberdeenshire,2024,23,female,1008
S12000034,Aberdeenshire,2024,24,female,973
S12000034,Aberdeenshire,2024,25,female,1016
S12000034,Aberdeenshire,2024,26,female,999
S12000034,Aberdeenshire,2024,27,female,1056
S12000034,Aberdeenshire,2024,28,female,1113
S12000034,Aberdeenshire,2024,29,female,1169
S12000034,Aberdeenshire,2024,30,female,1350
S12000034,Aberdeenshire,2024,31,female,1448
S12000034,Aberdeenshire,2024,32,female,1591
S12000034,Aberdeenshire,2024,33,female,1623
S12000034,Aberdeenshire,2024,34,female,1621
S12000034,Aberdeenshire,2024,35,female,1673
S12000034,Aberdeenshire,2024,36,female,1755
S12000034,Aberdeenshire,2024,37,female,1708
S12000034,Aberdeenshire,2024,38,female,1822
S12000034,Aberdeenshire,2024,39,female,1828
S12000034,Aberdeenshire,2024,40,female,1815
S12000034,Aberdeenshire,2024,41,female,1757
S12000034,Aberdeenshire,2024,42,female,1780
S12000034,Aberdeenshire,2024,43,female,1861
S12000034,Aberdeenshire,2024,44,female,1830
S12000034,Aberdeenshire,2024,45,female,1822
S12000034,Aberdeenshire,2024,46,female,1730
S12000034,Aberdeenshire,2024,47,female,1697
S12000034,Aberdeenshire,2024,48,female,1737
S12000034,Aberdeenshire,2024,49,female,1794
S12000034,Aberdeenshire,2024,50,female,1899
S12000034,Aberdeenshire,2024,51,female,1965
S12000034,Aberdeenshire,2024,52,female,1999
S12000034,Aberdeenshire,2024,53,female,2214
S12000034,Aberdeenshire,2024,54,female,2106
S12000034,Aberdeenshire,2024,55,female,2111
S12000034,Aberdeenshire,2024,56,female,2016
S12000034,Aberdeenshire,2024,57,female,2104
S12000034,Aberdeenshire,2024,58,female,2089
S12000034,Aberdeenshire,2024,59,female,2115
S12000034,Aberdeenshire,2024,60,female,2124
S12000034,Aberdeenshire,2024,61,female,2137
S12000034,Aberdeenshire,2024,62,female,1967
S12000034,Aberdeenshire,2024,63,female,1840
S12000034,Aberdeenshire,2024,64,female,1834
S12000034,Aberdeenshire,2024,65,female,1797
S12000034,Aberdeenshire,2024,66,female,1715
S12000034,Aberdeenshire,2024,67,female,1763
S12000034,Aberdeenshire,2024,68,female,1716
S12000034,Aberdeenshire,2024,69,female,1648
S12000034,Aberdeenshire,2024,70,female,1631
S12000034,Aberdeenshire,2024,71,female,1525
S12000034,Aberdeenshire,2024,72,female,1463
S12000034,Aberdeenshire,2024,73,female,1464
S12000034,Aberdeenshire,2024,74,female,1424
S12000034,Aberdeenshire,2024,75,female,1446
S12000034,Aberdeenshire,2024,76,female,1457
S12000034,Aberdeenshire,2024,77,female,1540
S12000034,Aberdeenshire,2024,78,female,1151
S12000034,Aberdeenshire,2024,79,female,1031
S12000034,Aberdeenshire,2024,80,female,979
S12000034,Aberdeenshire,2024,81,female,915
S12000034,Aberdeenshire,2024,82,female,848
S12000034,Aberdeenshire,2024,83,female,696
S12000034,Aberdeenshire,2024,84,female,681
S12000034,Aberdeenshire,2024,85,female,621
S12000034,Aberdeenshire,2024,86,female,573
S12000034,Aberdeenshire,2024,87,female,511
S12000034,Aberdeenshire,2024,88,female,417
S12000034,Aberdeenshire,2024,89,female,382
S12000034,Aberdeenshire,2024,90,female,1558
S12000034,Aberdeenshire,2024,0,male,1026
S12000034,Aberdeenshire,2024,1,male,1144
S12000034,Aberdeenshire,2024,2,male,1194
S12000034,Aberdeenshire,2024,3,male,1319
S12000034,Aberdeenshire,2024,4,male,1367
S12000034,Aberdeenshire,2024,5,male,1504
S12000034,Aberdeenshire,2024,6,male,1588
S12000034,Aberdeenshire,2024,7,male,1506
S12000034,Aberdeenshire,2024,8,male,1732
S12000034,Aberdeenshire,2024,9,male,1625
S12000034,Aberdeenshire,2024,10,male,1705
S12000034,Aberdeenshire,2024,11,male,1701
S12000034,Aberdeenshire,2024,12,male,1768
S12000034,Aberdeenshire,2024,13,male,1688
S12000034,Aberdeenshire,2024,14,male,1772
S12000034,Aberdeenshire,2024,15,male,1698
S12000034,Aberdeenshire,2024,16,male,1706
S12000034,Aberdeenshire,2024,17,male,1643
S12000034,Aberdeenshire,2024,18,male,1585
S12000034,Aberdeenshire,2024,19,male,1414
S12000034,Aberdeenshire,2024,20,male,1181
S12000034,Aberdeenshire,2024,21,male,1212
S12000034,Aberdeenshire,2024,22,male,1153
S12000034,Aberdeenshire,2024,23,male,1157
S12000034,Aberdeenshire,2024,24,male,1174
S12000034,Aberdeenshire,2024,25,male,1143
S12000034,Aberdeenshire,2024,26,male,973
S12000034,Aberdeenshire,2024,27,male,1118
S12000034,Aberdeenshire,2024,28,male,1076
S12000034,Aberdeenshire,2024,29,male,1123
S12000034,Aberdeenshire,2024,30,male,1236
S12000034,Aberdeenshire,2024,31,male,1297
S12000034,Aberdeenshire,2024,32,male,1312
S12000034,Aberdeenshire,2024,33,male,1498
S12000034,Aberdeenshire,2024,34,male,1453
S12000034,Aberdeenshire,2024,35,male,1571
S12000034,Aberdeenshire,2024,36,male,1571
S12000034,Aberdeenshire,2024,37,male,1563
S12000034,Aberdeenshire,2024,38,male,1633
S12000034,Aberdeenshire,2024,39,male,1689
S12000034,Aberdeenshire,2024,40,male,1706
S12000034,Aberdeenshire,2024,41,male,1749
S12000034,Aberdeenshire,2024,42,male,1684
S12000034,Aberdeenshire,2024,43,male,1782
S12000034,Aberdeenshire,2024,44,male,1709
S12000034,Aberdeenshire,2024,45,male,1700
S12000034,Aberdeenshire,2024,46,male,1556
S12000034,Aberdeenshire,2024,47,male,1626
S12000034,Aberdeenshire,2024,48,male,1617
S12000034,Aberdeenshire,2024,49,male,1648
S12000034,Aberdeenshire,2024,50,male,1755
S12000034,Aberdeenshire,2024,51,male,1839
S12000034,Aberdeenshire,2024,52,male,1844
S12000034,Aberdeenshire,2024,53,male,1947
S12000034,Aberdeenshire,2024,54,male,1971
S12000034,Aberdeenshire,2024,55,male,1985
S12000034,Aberdeenshire,2024,56,male,2036
S12000034,Aberdeenshire,2024,57,male,2000
S12000034,Aberdeenshire,2024,58,male,1953
S12000034,Aberdeenshire,2024,59,male,1999
S12000034,Aberdeenshire,2024,60,male,2075
S12000034,Aberdeenshire,2024,61,male,1983
S12000034,Aberdeenshire,2024,62,male,1953
S12000034,Aberdeenshire,2024,63,male,1823
S12000034,Aberdeenshire,2024,64,male,1771
S12000034,Aberdeenshire,2024,65,male,1711
S12000034,Aberdeenshire,2024,66,male,1775
S12000034,Aberdeenshire,2024,67,male,1661
S12000034,Aberdeenshire,2024,68,male,1664
S12000034,Aberdeenshire,2024,69,male,1584
S12000034,Aberdeenshire,2024,70,male,1529
S12000034,Aberdeenshire,2024,71,male,1369
S12000034,Aberdeenshire,2024,72,male,1379
S12000034,Aberdeenshire,2024,73,male,1387
S12000034,Aberdeenshire,2024,74,male,1331
S12000034,Aberdeenshire,2024,75,male,1453
S12000034,Aberdeenshire,2024,76,male,1427
S12000034,Aberdeenshire,2024,77,male,1408
S12000034,Aberdeenshire,2024,78,male,1038
S12000034,Aberdeenshire,2024,79,male,848
S12000034,Aberdeenshire,2024,80,male,905
S12000034,Aberdeenshire,2024,81,male,760
S12000034,Aberdeenshire,2024,82,male,692
S12000034,Aberdeenshire,2024,83,male,570
S12000034,Aberdeenshire,2024,84,male,552
S12000034,Aberdeenshire,2024,85,male,471
S12000034,Aberdeenshire,2024,86,male,438
S12000034,Aberdeenshire,2024,87,male,346
S12000034,Aberdeenshire,2024,88,male,340
S12000034,Aberdeenshire,2024,89,male,239
S12000034,Aberdeenshire,2024,90,male,837
S12000035,Argyll and Bute,2024,0,all,595
S12000035,Argyll and Bute,2024,1,all,586
S12000035,Argyll and Bute,2024,2,all,643
S12000035,Argyll and Bute,2024,3,all,647
S12000035,Argyll and Bute,2024,4,all,648
S12000035,Argyll and Bute,2024,5,all,723
S12000035,Argyll and Bute,2024,6,all,722
S12000035,Argyll and Bute,2024,7,all,695
S12000035,Argyll and Bute,2024,8,all,812
S12000035,Argyll and Bute,2024,9,all,834
S12000035,Argyll and Bute,2024,10,all,844
S12000035,Argyll and Bute,2024,11,all,839
S12000035,Argyll and Bute,2024,12,all,908
S12000035,Argyll and Bute,2024,13,all,851
S12000035,Argyll and Bute,2024,14,all,903
S12000035,Argyll and Bute,2024,15,all,929
